19500	20551
38250	2898,10051,11447,14265,14318,17959,20626,28719
65500	6050,15018,15639,18843,21078,21758,28855
83250	6174,25753,28885
145750	11578
154500	3627,5863,8689,12168,12220,21110,25820,28370
200250	12352,17556
232000	361,7868,12133,16311,21865
239250	3068,3619,12647,16421,28481
267250	679,7105,9802,16406
282500	27135
309750	4545,15365
341000	679,1739,2257,4003,9290,11652,17958,25402,25676,26722,26754
371250	10106,21110
393250	12068,20154
415500	11687,19381,22533,24841
434750	4571,6104,17158,19973
439000	7105,7868,25415,26404
452750	15638
528250	155,2963,8693,26270
563500	120,5461,10778,17926,22058,22916,28347,28653
573000	18868,19615,19962
599750	20297,24986,27785
620500	934
621500	3723,5845,6143,8726,11670,16009,19126,23861
731750	7692,9195,10570,29008
745750	24869,26699,29099
746000	155,6571,7105,21865
764000	11531,18990,25618
776750	16939
791500	8738,10329,12198,14712,16606,20297,21050,23424,23492,24831
799000	750,2669,3350,3555,11687,16578
832250	1831,27791
835000	19632
847750	1752,3714,13390,18024,19891,21684,21787,21838,23304,25770,27406
848500	259,1501,4172,7286,9838,11196,23628,24977,25209
854250	24601
861750	2655,3720,3723,4078,4731,23284,28924
887750	15019
892500	1533,1966,2713,3627,3852,6080,6147,10097,10306,11849,12243,15019,15584,23516,29022,29099
965500	10646,18227,20297,25003,26378
969750	19835
981000	4938,4997,8662,8689,11176,12220,14020,14153,23623,29022
1025250	509,11330,13247,15883,19335,22131
1046250	2257
1063000	530,4443,14165,15019,15943,16186,16653,19216,20551,22280,22749,23214,28481
1074750	679,2257,11080,12220,16550,22556,27092
1118250	2589,3068,6805,13494,13721,14794,24601,26665
1140750	1293,3285,5184,6741,7868,12541,15622,27063
1181250	5458,6672,10617,15858,17783,17968,18932,21110,27257
1194750	679,4059,5306,6543,7400,7827,7868,7976,15663,19962,20551,24669,25169,25488,27052
1240250	5998,7871,12394,18392,20297,21092,23623
1244250	14495,15606
1247000	2669,25635
1319000	5797,10449
1324500	7868,8028
1381000	1831,29099
1459000	6147
1492500	679,2267,3926,6876,10059,10188,11679,16540,17653,21683,24886,28899
1525000	2257,11196
1528500	500,3627,4750,6158,12162,18466,21092,23013,23774,24929,28370
1531250	2963,7026,18075,26523
1579250	4078,4544,4939,7963,13020,14969,15721,17438,25424
1617250	2217,5077,9633,12283,18002,19405
1622500	7364,8662
1629250	143,9120,14266,18024,19891,21758,28937,29099
1661750	3151,3324,9802,11080,14020,15534,21950,22342
1688750	554,3145,12220,14020
1699500	16716
1710500	2729,7868,14780,21246,28065,29547
1727500	2787,3228,4452,27334
1782250	155,3237,18002,19374,24460,28333
1792000	11176,13259,13390,16500,16540,20154,20630,20979,23214,23351,23623,28937
1793250	2033,14020
1812000	7868,11196,29077
1832000	7868,10916,25687
1838750	21110
1904750	9138,22484,23928,25888
1906000	2438,12220,21110
1909250	504,2963,5285,6326,8383,10014,15811,15992,20516,21975,23470,23896,23914,24645,27683
1911500	1047,1073,8868,16110,20386,21815,25500
1969000	6352,12220,18575,20297
1971500	7692,8316,11000,22043,25329
2033500	712,3627,4949,7473,8689,11176,11465,12220,12352,18075,18611,20417
2050000	5306,12329,14242,14415,15231,21336,21659,22533,24377,26127,26866,27791
2078000	679,7622,11347,12977,13097,14261,17752,18730
2088000	617,2655,3719,4078,5131,15019,20585,21883,25372
2103250	1831,3627,4220,6290,7822,11022,12394,13737,16564,25219,28855
2168250	7868,21838,27133
2182750	18808
2187500	2963,4201,7990
2198750	9250,12220,13054,13216,16550
2200750	9315,27155
2232500	679,3723,4683,11000,11196,14261,24986
2253250	1591,18730,21067,26722
2331750	1752,5971,6529,7179,8625,8628,8689,10395,13390,13903,14318,18501,19539,21092,21975,22789,23025,23984,24893,27179,28653
2492500	10464,11124,11849,16534,20083,20979,21243,23969
2688750	155,1739,3181,3774,4571,13450,15721,24601
2704750	13592,14417
2752000	527,2042,3032,3164,5667,11679,12243,15820,17958,22179,26728,27906
2771250	255,476,480,2963,6247,8838,22359,23284,25331,26314,26722,27670,29099,29490
2788750	2898,6918,10329,11176,11431,13274,17747,18515,24274,29084
2807500	1253,7314,7552,10593,11329,12512,14515,19149,20585,27117,29203
2808500	12394,25372
2823250	2610
2870250	8327,14020,17606
2874500	7323,7386,7910,14914,19422,28370
2882750	4452
2891500	2257,3627,8027,14580
2920750	12068,13278,15478,22400,23538
2921750	143,6880,11176,20184,25272,25733
2940000	11767,12168,14580,19835,24519,26722,29490
2968250	14273,16463,21110
2988000	12132,22482
3009000	5627,8724,10604,12327,15019,17732,19014,21657,22393,28347,28411
3010000	4220
3014750	1147,2353,7868,18558
3031750	6114,7567,11781,12977,16110,16406,18730,23214,23604,28924
3054250	5448,23108
3114000	2319,2655,6828,8689,13112,15259,20182,20484,20536,21092,21110,22268,23928
3148500	3627,4762,6908,7059,7620,8327,8662,12795,16217,18624,19796,25793,28561
3149000	9817,13162,18964,29008
3211250	7173,11076,12431
3216500	2963,21501,27168,28992
3266750	3168,5416,12220,26318
3282250	11857,19126,25631
3293750	26523
3304500	679,3804,4931,8219,8689,11022,17228,24461,25169
3310750	3627,8689,14952,16550,23774,25086
3312500	19993
3317500	679,4326,7692,16836,27514
3344750	1771,3313,3329,5015,8805,11022,11078,12220,17958,20579,28524,29099
3350250	1672,3384,3740,14413,18736,25420
3363000	15315,18868,24158
3396250	4953
3404000	22246,28653
3511000	13020,14020,29203
3520000	1700,5791,6498,8508,9563,17055,22058,23409,28065
3524750	4491,4808,15065,17920,26871
3573750	11670
3581250	3723,12512
3590000	1776,7567,9922,11694,28924
3625250	17327,21372
3644250	3723,4381,8637,15142,17781,22425
3675000	13779,14292,15024
3684750	1831
3719250	125,3362,4960,18624,25631
3723750	13247,21672
3742000	4078,13020
3751500	20300
3846250	11679,15584,25380
3895750	12475,12933
3903500	1392,15138,27609,28605
3913250	5845,8409,8689,9242,13240
3952000	2128,4648,12220,13998,16550,21844,29099
3954500	931,12162,15584,18292,26315
3963750	251,3590,4949,7356,11176,12977,14020,23662
3977750	21869,23273
3981750	1831,5053,16082
4004500	624,1831,5211,18281
4037500	14523,25883,26614
4047000	3983,7105,7624,8943,12828,17945,20551,29446
4073250	7868,12792,17153,27415
4133750	1831
4153000	14942,21865,22621,26523
4184250	241,647,4949,8565,12220,14020,16550,27371
4193750	24296
4195500	9802,18097,22246
4215750	1392,3032,3760,7096,8987,9340,11060,11391,15302,15831,15897,17005,20180,21914,22840,23351,24392,25618,27564
4256000	2059,3324,13883,15661,17647,17771
4257000	4571,15089,27625
4259500	4949,5336,6951,11018,11176,15019,17725,26722,29099
4304250	679,14261
4317250	21110
4370750	1666,7168
4376250	2655,2826,8689,14119,19993,21225,27407,27637,28368
4423500	11543
