38250	2898,11447,14318,17959,20626,28719
42000	28180,29528
65500	6050,15018,15639,18843,21078,21758
83250	6174
154500	3627,8689,12168,12220,21110,25820,28370
190500	11190,17346
200250	10893,12352,17556
232000	361,7868,12133,16311,21865
239250	3068,3619,16421
267250	679,7105,9802,16406
371250	10106,21110
380000	554,1392,18628
393250	12068
434750	17158
439000	7105,25415
528250	26270
563500	5461,22058,28347,28653
573000	637,7473,19615,19962,21796
599750	24415,24788,24986,27785
621500	3723,5845,6143,11670,16009,19126,23861
691500	239,2826,3507,3613,4443,4544,6606,7230,7743,8724,9842,10872,11018,11665,11849,13737,14498,14554,14665,15883,15934,20154,20162,21672,24726,25733,26288,27092,29445
731750	7692,10570,29008
745750	26699,29099
764000	11531,25618
776750	16939
791500	10329,12198,14712,16606,23424,23492
799000	750,2669,3350,11687,16578
832250	1831,27791
847750	1752,3714,13390,19891,21787,21838,23304,25770,27406
848500	1501,4172,9838,11196,24977
854250	24601
892500	1533,1966,2713,3627,3852,6080,6147,10097,11849,12243,15019,15584,23516,29022,29099
965500	10646,18227,20297,25003
981000	4997,8662,8689,11176,29022
1046250	2257
1063000	4443,15943,16186,16653,19216,23214
1086750	7868,28791
1118250	2589,6805,13494,13721,24601
1140750	1293,3285,5184,6741,7868,15622,27063
1194750	7400,7868,7976,15663,19962,25488
1240250	5998,7871,12394,21092,23623
1244250	14495,15606
1247000	2669
1324500	7868,8028
1381000	1831,29099
1446250	3390,4078
1517000	12977,15299,19903,27205
1525000	2257
1528500	500,3627,4750,6158,11849,12068,12162,18466,21092,23013,24929,28370
1531250	2963,10188,10999,18075,26523
1579250	4078,4544,4939,7963,13020,14969,15721,17438
1617250	2217,9633
1620500	15138,23479
1622500	7364,8662
1629250	143,14266,21758,23656,28937
1661750	11080,15534,21950
1688750	14020
1710500	2729,7868,21246,29547
1724250	7989,9544,10097,16176,20425
1758250	4060,7817,10038,11029,12560,23676,27791
1792000	11176,13259,13390,16500,16540,20154,20979,23351,23623,28937
1793250	14020
1812000	7868,29077
1815750	28391
1904750	22484,23928,25888
1906000	12220,21110
1909250	2963,5285,6326,8383,15811,21975,23896,23914,27683
1966250	155,2257
