19500	20551
38250	10051,11447,14265,17959,20626,28719
65500	6050,15018,15639,18843,21078,21758
69500	143,360,6007,9479,15315,17119,17641,18196,19973,21672,22329,25346,28410
239250	3068,3619,12647,16421,28481
252500	6199,12541,13778,18544,18741,23861
267250	679,2367,7105,9802,16406
434750	4571,6104,17158,19973
452750	15638
472000	2605,3515,6211,14647,23584,25333
563500	5461,10778,22058,28347,28653
691500	239,2826,3507,4544,8724,9842,11849,14498,14554,15934,20154,21672,25733,26288,28641,29445
725000	1831,2257,14482,18597,20425,25372
776750	16939
832250	1831,27791
892500	1533,1966,3627,3852,6080,10097,12243,23516,29099
965500	10646,18227,20297,25003,26378
1025250	509,13247,15883
1074750	679,2257,3699,11080,12220,16550,22556,27092
1118250	2589,3068,6805,13494,13721,14794,24601,26665
1140750	1293,3285,5184,6741,7868,15622,27063
1181250	5458,6672,17783,18932,21110
1194750	679,4059,5306,6543,7400,7827,7868,7976,15663,19962,20551,24669,25169,25488,27052
1324500	7868,8028
1492500	2267,3926,10188,11679,16540,17653,21683,24886,28899
1517000	4808,7208,12977,15299,19903,27205
1528500	500,3627,4750,6158,12162,18466,21092,23013,23774,24929,28370
1531250	2963,7026,26523
1561250	3627,13891,15639
1579250	4078,4544,4939,7963,13020,14969,15721,17438,25424
1622500	7364,8662
1688750	554,3145,12220,14020
1724250	7989,9544,10097,16176,20425
1758250	4060,7817,10038,11029,12560,23676,27791
1782250	155,3237,18002,19374,21110,24460,26736,28333
1953250	3627,6096,12394,14020,15639,26267
1969000	6352,12220,18575,20297
1971500	7692,8316,11000,21715,22043,25329,26860
2050000	5306,12329,14242,14415,15231,21336,21659,22533,24377,26127,26866,27791
2078000	679,7622,11347,12977,13097,14261,17752,18730
2088000	617,2655,4078,15019
2103250	1831,3627,4220,6290,7822,11022,12394,13737,16564,25219,28855
2168250	7868,21838,27133
2187500	2963,4201,7990
2316250	679,9688,10329,18180,21950
2331750	1752,5971,6529,7179,8625,8628,8689,10395,13390,13903,14318,18501,19539,21092,21975,22789,23025,23984,24893,27179,28653
2378500	2367,7230,10970,12886,19974,23774,25372,26619,28243
2428500	17640
2752000	527,2042,3032,3164,5667,11679,12243,15820,17958,22179,26728,27906
2771250	255,476,480,1494,2963,4641,6247,8838,14360,16609,22359,22567,23284,24942,25331,25948,26314,26722,27670,29099,29490
2788750	2898,6918,10329,11176,11431,13274,17747,18515,24274,29084
2807500	1253,7314,7552,10593,11329,12512,14515,19149,20585,27117,29203
2891500	819,2257,3627,8027,14580
2920750	12068,13278,15478,22400,23538
2940000	11767,12168,14580,19835,24519,26722,29490
2968250	14273,16463,21110
2975500	5086,8978,14902,16406,16939
2988000	12132
3031750	215,679,4949,6114,7105,7323,7567,11176,11781,12977,15639,16110,16406,18730,23214,23604,23774,28924
3054250	5448,23108
3148500	3627,4762,6908,7059,7620,8327,8662,12795,16217,18624,19796,25793,28561
3211250	7173,11076,12431
3249250	7278,17275,24978,26394
3293750	26523
3304500	679,3804,4931,8219,8689,11022,17228,24461,25169
3310750	3627,8689,14952,16550,23774,25086
3344750	1771,3313,3329,5015,6985,8805,11022,11078,12220,17958,20579,21110,25488,27427,28524,29099
3350250	1672,3384,3740,5779,14413,18736,25420
3404000	22246,28653
3520000	1700,5791,6498,8508,9563,17055,18829,22058,23409,28065
3573750	11670
3581250	3723,12512
3625250	17327,21372
3644250	3723,4381,8637,15142,17781,22425
3675000	13779,14292,15024
3742000	4078,13020
3846250	11679,14182,15584,25380,27371,27840
3913250	5845,8409,8689,9242,10136,13240
3952000	2128,3196,4648,5474,6571,12220,13998,16550,21844,25372,25669,25917,26699,29099
3963750	251,3590,4949,7356,10381,11176,12977,14020,19014,23662,26972
4047000	3983,7105,7624,8943,12828,17945,20551,29446
4133750	1831
4184250	241,647,4949,8082,8565,11196,12220,14020,16550,26716,27371,28710
4215750	3760,11060,11391,15302
4256000	2059,3324,13883,15661,17647,17771
4259500	4949,5336,6951,11018,11176,15019,17725,26722,29099
4370750	1666,3723,7168,21110,23628
4376250	8689,19993,21225,27407,27637
4454500	3723,15019,15138,21071,25830,27117,28653
4475750	259,547,679,2227,3627,3719,4949,6497,7856,7988,8149,8689,11396,11612,12068,13390,13592,15584,16754,17945,19113,20411,21110,21796,21838,22840,23774,26267
4625750	1428,3723,4939,6328,9838,10570,10840,11157,14482,15446,16836,17882,17945,22321,24471,29197
4716750	2963,4324,8511,13757,29202
4770500	2610,12220,14020,18433,20297,22317,24869,29214
4844000	7868,11176,15138
4850000	614,1428,11605,12512,14678
4876750	143,949,2945,4080,7868,9838,11378,11431,12394,14150,19496,20536,21950
4895250	1335
4907500	24430
4921000	8689
4963500	4078,13240,13830,15538,16572,21092,21110,22489,29203
5011500	1756,1831,4078,7059,7354,11679,13749,20180,21847,22280,22489,23779,26523,27092,29203
5012750	1335,3393,5043,5053,8799,10893,11196,13020,14469,29473
5024500	3228,7105,8439,10106,13779,13888,18805,21110,24601,26378
5037000	679,2382,2945,5896,6828,7354,7868,12055,14590,14796,15639,20648,21283,21838,23621,24960,26722,27508,27791
5108000	4254,6672,22547
5143250	1280,9563,14482,17401,20411
5155750	1533,12453,14661,22505
5226250	4078,8689,10329,14020,19155,24871
5238000	8090,16406,21833,24385,29099
5264500	1642,5470,12220,12394,16965,17945,19038,19262,22547,27508
5293250	679,3995,12220,22583
5336750	11000
5440750	11052,12168,12883,19862,25029,27210
5467250	18046,19277
5491500	1691,4544,11032,16939,20620,20803,25989
5522250	679,8689,8739,12883
5642000	3723,4949,10840,11176,14318,24598,25424,27272,29084
5726500	949,4300,10059,11080,13779,14020,17072,22280,22731,23465,25372,25733,28410
5742000	16716,22307,25261,25830
5751500	2353,3228,5336,6199,6348,11679,12977,19680,25488
5754500	4014,14020,14784,15423,20751,28752
5769750	143,6617,16818,24503
5780000	262,622,2173,3723,5094,9340,10058,11022,11431,15471,15811,16529,17061,19523,20180,20724,21092,24274,26665,26744,27257,27906,28885,29364,29418
5847500	27458
5865750	57,911,1446,1681,2872,3145,3228,4171,4238,7868,9462,9745,11196,11652,21283,22234,22505,25060,26297,27544,28177,28616,28937,29331
5959000	4078,8327,13688,13888,29203
5962750	5151,5803,9640,16800,24196
6003750	3698,4750,4949,5053,6680,6934,7737,7868,10726,12285,20039,27625
6061250	679,943,3308,4949,5670,11176,14552,20721,23829,29076
6150750	2655,2963,4510,10014,11330,15831,17429,27795,28184
6301250	574,11543,14942,23232,25758,28687,29547
6412750	3719,15019,23632
6564500	4949,7105,11176,11196,11612,12220,12637,12977,14902,15298,15639,16110,18730,20658,21672,23604,25092,29095
6571000	1773,4254,6319,7773,7827,11687,13430,18879,19987,20626,22393,22877,25631,27543,28687
6694750	1461,10329,12352,14020,18730,20127
6713250	143,1758,2367,2945,8717,11857,24344,27540
6766250	9109,12285,22126,27186,29203
6848750	264,3555,7070,20343,21336
6849750	2655,3937,6290,19796,25372
6874250	155,647,2683,11080,11628,12168,13483,16603,17760,20648,21503,26754
6921750	19197,19458,29497
7143250	637,1228,5557,11849,21813,22087,24281
7163250	8148,10329,12943,17060,23604,26595,29099
7269250	26180
7367000	143,4918,13607,15584,18025,20297,21336,26699
7588000	5254,5848,7105,10329,25839,28653
7687500	290,682,1233,3760,3787,4544,5267,5369,7743,7868,7902,7963,8628,12394,13853,13888,14498,14603,15138,18369,18592,19208,19574,20551,20803,23662,25380,28625
7699500	3457,13592
7703750	527,7868,8719,11007,18075,18730,18868,22218,22908,25839
7715000	679,7868,11790,24978
7927750	18624,25372
8017000	15096,23284
8033500	6402
8040000	2655,3403,3720,4078,4731,5372,7221,7417,7868,9341,10144,11018,12285,14194,14902,15138,15159,16406,16797,17084,17352,17400,20484,20803,21659,21994,22094,22533,22914,23649,24685,24687,25267,25372,26341,26464,27791,29445
8049000	2804,17664,20979,21092,21695,26546,27544,27955
8072250	22,19036,22095,27033,28616
8096750	1731,3228,3553,8769,11196,11951,15138,16663,16722,16965,22077,23896,26288,26485,28641
8156500	1831,4078,4551,6447,6951,10983,17167,19974,20297,21889,27373
8195000	8943,10970,11080,21672
8216500	2257,3746,12394,14159,14400,17747,22552,25558
8243500	4931,11196,16857,17060,22367,24869
8324500	9848,16887
8353250	1966,4078,7560,12285,13097,19702,22317,27205
8435250	11080,14261,18730,23896
8523250	14458
8529750	15138,16609,17747,28059
8845250	554,4939,6550,8689,12394,13493,15446,17214,17297,21110,22484,23103,24196,25631,26464
8940500	251,2257,2655,11080,13784,15639,15661
9069000	1080,3627,11396,11456,12220,14580,19937,21110,22393,24471,24534
9121750	15946,19974,21838
9123500	15,2610,2683,6447,7990,12168,14694,15138,20846
9173750	2826,7105,11196,13020,15639,16110,16406,16540,18730,19814,21672,29203
9179500	11196,12220,17629,27637
9394500	3126,3723,8965,14533,14588,17090,20626,21110,26712,29099,29472
9512750	679,3228,4239,11383,17880,19903,21152,25651,25991,27205,27804
9513250	647,12218,12287,13079,17959,20800,22319,23662,24598,26394
9586500	8860,10795,13888,16849,25676
9706000	679,849,949,1257,1773,1849,2198,4102,4779,5067,5470,5966,6039,6364,6740,7179,7978,9275,9612,10329,10780,12068,12168,13765,13962,15192,15943,18508,19539,20297,21865,22094,22444,22736,23260,23340,25933,28653,29099,29203,29313
9720000	8939,13830,19894,21092
9802000	5883,11160,18791,18804,21909,24015,24947
9906500	155,8689,13682,18213,20484,21110,21336,21919,23656,28270
10052000	143,3093,22126
10229250	7297,8689,16944,22179,23628,24541,24869,28631
10234000	696,871,2627,2695,3740,5051,5848,7037,8731,9111,10176,10970,12702,14261,15019,16852,21995,24013,24026,24306,26011,28653
10261750	5285,12285,14261,21657,23214,23896
10309250	6498,11734,14942,15192,18996,21091
10312750	2899,3627,5185,7868,15934,16110,28985
10322250	1731,10702,16485
10492250	143,281,2899,4499,4949,5098,6672,7105,7754,7868,8786,11080,11687,11793,15449,17914,18730,20045,20425,24015,26561
10521000	2805,6652,7868,13779,15761,25770,27255
10539250	1461,4486
10566000	7868,13554,28053
10578000	13240,13778,14073,26523,28992
10628500	3723,4078,11263,11857,12159,12994,13784,14294,18075,21092,21110,28641
10642000	251,679,1966,2655,3627,4078,5053,7105,7323,7567,7576,8257,8628,11465,14580,15299,16754,19814,20536,20896,21334,22781,23831,26728,28149,29473
10696000	3458,21110
10773000	2257,2999,15639,25092
10944750	25687
10966250	251,17087
11121500	8530,10893,13049,20297
11158000	239,7868,8637,9563,21930,26422
11300000	2963
11307500	20300,22359,23272
11313000	3228,6482,8154,11018,11196,23491
11321750	643,1000,2804,3564,3847,4238,4262,4294,6242,6284,6348,6466,9906,10879,12358,13745,13888,16075,17060,17639,19891,20206,21672,21684,22880,25742,27205,28481
11440500	3228,11052,11670,14261,26722
11612500	5848,19974
11701500	4366,4544,17641,18674,19681,22052,26679,29203
11874000	1282,4220,4510,10014,11679,12220,13354,13844,16028,18167,18180,18741,22556,24087,26270
11896000	15302,16564
11947000	2322,4262,10480,15233,25651,28967
12004000	15307,18683
12015000	5176,5267,13097,15138,24977
12016750	18001,18730,20529,25989,27371,27683
12028500	661,2999,7600,8519,9213,11196,11679,13390,21392,21593
12154500	4949,7105,11176,12159,12475,12933,15018,15426,17640,19574,20297,21217,22280
12173500	554,3627,14266,15405,28370
12239250	1121,7354,7868,14157,14261,16814,21838,25570,25618
12331000	16609
12371000	1222,2227,2254,2963,11776,11958,12352,12394,12737,14261,14294,14794,15018,17514,19381,19539,22359,23896,25086,25570
12377250	1501,2729,3151,5492,5667,15138,21887,24730,24929
39750	4896,16663
42000	4078,20979,28180,28481,29528
64000	2455,6805,11670,18895
83250	6174,25753,28885
140500	6918,14625,23779
145750	11578
154500	3627,4949,5863,8689,11080,12168,12220,13830,16550,21110,25820,26576,28370
154750	8943,11196
