19500	7096 11080 19421 20551 27927
38250	10051 11176 11447 14265 17959 20626 28719
42000	4078 13390 20979 28180 28481 29528
65500	2999 5443 6050 15018 15639 18843 21078 21758 28463 28687 29099
69500	143 360 2929 6007 9479 15315 17119 17640 17641 18196 18630 19973 21672 22329 22947 25346 28410
83250	5131 6174 25753 28885
140500	1831 14625 15065 23779
145750	11196 11578 24242
154500	251 3627 5863 8689 12168 12220 12977 13830 14838 18741 21110 25820 28370 28621 29211
190500	11190 17346
200250	10893 12352 17556 25570
232000	361 7868 12133 16311 16406 21865
236000	7248 18275 19501 22523 29203
239250	3068 3619 12647 16421 28481
252500	6199 12541 13778 18544 18741 23861
266500	9487 10282 22659
267250	679 2367 7105 9802 16406
282500	3697 12055 15617 27135
299750	11080 21110 24601
309750	4545 15365
341000	679 1739 2257 4003 9290 11652 17958 25402 25676 26722 26754
371250	1547 7620 10106 21110 25596
380000	1392 1773 12329 18628
393250	4949 7868 12068 13093 20154 20162 22594
405000	26698
415500	554
418500	15138
425500	8313
434750	4571 6104 16972 17158 19973 27458 27511
439000	647 3390 3734 7105 7868 9066 10714 12287 16821 18835 21841 25415 26404
448250	15911 19962
452750	15638
472000	2605 3515 6211 6542 14647 23584 25333
528250	155 2963 7096 8693 12977 26270
563500	7868 10778 22058 28653
567250	11080
573000	18868 19615 19962
599750	2945 9657 12285 20297 24415 24788 24986 27785
620500	934 2669 3627 18572 25086
621500	3723 4147 5845 6143 6326 11670 15401 16009 23861 27817 29099
691500	239 2826 3507 4544 7868 8724 11018 11849 12285 12431 14498 14554 15934 20154 21672 22664 25733 26288 28641 29445
711500	11052 17118 26722
725000	1831 2257 14482 18597 20425 20902 25372
731750	2270 3384 7692 9195 10570 15924 23623 28631 29008
745750	21071 24869 26699 29099
746000	155 6571 7105 12435 21865
764000	11531 16300 18990 25618
776750	7080 11605 14777 16939 21092 24598 29084
791500	8738 10329 12198 14712 16606 20297 21050 23424 23492 24831
799000	750 2669 3350 3555 4709 11687 16578 18730 29099
832250	1831 11578 26670 27791 28859
835000	207 5845 5848 7868 8637 13878 14020 14048 19632 25215 25642
847750	1752 3714 13390 19891 21684 21787 21838 23304 25770
848500	259 1501 4172 7286 9838 10151 11196 14261 16406 16716 22393 23628 24977 25209
854250	24601
861750	3720 4078 23284
887750	15019
892500	1533 1966 2669 3627 3852 6080 7868 10097 11670 12243 14020 18741 18805 23403 23516 28985 29022 29099
965500	10646 18227 20297 25003 26378
969750	2963 17823 19835
981000	4938 4949 4997 8662 8689 11176 11679 12220 12394 14020 14153 23623 26722 27160 29022
1025250	509 13247 14119 15883
1046250	2257 6621 11396 11983 18196 27791
1063000	530 4443 14165 15019 15943 16186 16653 19216 20551 22280 22749 23214 28481
1074750	679 2257 3228 3699 7868 11080 11573 11904 12220 12747 14580 16550 21865 22556 27092
1086750	1084 7868 9899 11080 18977 19514 21533 22400 28791
1104500	2683 14294 18678 21110
1110750	3101 3458 21110 22499
1118250	2589 3068 5661 6805 9582 13494 13721 14794 24306 24601 24929 26665
1140750	1293 3285 5184 7868 12541 15395 15622 27063
1165500	15423
1173500	5598 12329 13020 15661 21681 23421
1181250	5458 6672 17783 18932 21110 23284
1189000	1546 4949 11176 12175 15019 23628
1194750	83 679 3627 4059 4281 5306 6543 7400 7827 7868 7976 8034 8637 15663 19962 20551 21092 24669 25169 25488 27052
1240250	5998 7871 8689 12394 13975 18392 20297 21092 23623
1244250	4324 14495 15606
1247000	2669 25635
1319000	5797 10449
1324500	7868 8028
1365000	14580
1381000	1831 8662 8724 14261 25329 29099
1446250	3390 4078 20297 23482
1459000	6147
1459750	16550
1492500	2267 3627 3926 7868 8689 10188 11679 16540 17653 21683 24886 28899
1517000	4808 7208 11350 12977 15299 19903 27205
1525000	2257 11196 11687 24601
1528500	3627 5799 6158 7248 12162 18466 21092 23774 23781 24929 28370
1531250	2963 4676 7026 10247 12216 23338 26523
1561250	3627 12352 13891 15639
1579250	4078 4544 4939 7743 7963 9906 13020 14969 15721 17438 24194 25424
1617250	2217 5077 8637 9633 11329 12283 18002 19405 20579 21533 21919 28410
1622500	7059 7364 8662 19381 28391
1629250	143 9120 12394 14266 18024 19891 21758 23656 28937 29099
1661750	3151 3324 5429 9802 11080 14020 15534 21950 22342
1688750	554 3145 5376 12220 14020
1699500	16716
1710500	1481 2729 7868 10151 14780 21246 25526 28065 29547
1724250	7989 9544 10097 12977 16176 20425
1727500	2787 3228 4452 7812
1758250	4060 7817 10038 11029 12560 23676 27791 28463
1782250	155 2568 3237 14415 18002 19374 21110 24460 26736 28333
1792000	7090 11176 13259 13390 16500 16540 20154 20630 20979 23214 23351 23623 28937
1793250	2033 14020 21067
1806750	16463 18558 20701 21683 26394
1812000	7105 7868 11196 16406 29077
1815750	6245 28391
1832000	7868 10151 10916 12287 25687
1904750	9138 15906 22484 23928 25888
1906000	2438 2683 11448 12220 12285 21110 22126 29529
1909250	504 2655 2963 5131 5285 5416 6326 8193 8383 10014 15811 15992 17060 20516 21110 21975 23470 23896 23914 24645 25372 27406 27683 28410
1911500	1047 1073 3228 3627 4479 8689 8868 11196 14261 16110 20386 21815 25500
1953250	3627 3658 6096 8313 10176 12352 12394 14020 15639 26267
1966250	155 2257 3228 16110 25260 26722
1969000	5987 6352 12220 18002 18575 20297 25687
1971500	7096 7654 7692 8316 11000 14415 18712 19166 21715 22043 24070 25329 26860
2033500	712 3510 3627 4949 7473 7868 8689 11176 11203 11328 11465 11679 12220 12352 14796 18025 18075 20015 20417 28270
2050000	4053 5306 8637 12329 14242 14415 15231 21336 21659 22533 24377 26127 26866 27791
2076000	14097 21841 24886
2078000	679 7622 11347 12977 13097 14261 17752 18730
2088000	617 2655 4078 15019
2103250	1831 3627 4220 5458 6290 6724 7822 11022 12394 13592 13737 14902 16564 24325 25219 28855
2132250	14159 28142
2138750	11029
2168250	7868 21838 27133
2182750	18808 19643
2187500	2963 4201 7990 12162 16376 24780
2198750	9250 12220 12394 13054 13216 14294 16550 21110
2200750	2655 9315 27155
2232500	679 3723 4683 11000 11196 14261 24929 24986
2251750	22727 25177
2253250	1591 11080 11196 11328 11652 18730 21067 26722 28189
2316250	679 949 4571 9688 10329 18180 21950
2331750	953 5971 7179 7868 8628 10584 19539 21092 21975 23025 23984 27179 28653
2350750	2963 4078 7248 10840 24385 24788 25386 25989
2378500	2367 7230 10014 10970 12886 19974 23774 25372 26619 28243
2428500	17640
2448250	17423 21672 21865 24669
2492500	10464 11124 11849 16534 20083 20979 21243 23969 26655
2688750	155 1739 3181 3629 3774 4571 13450 15721 24601
2704750	3658 13592 21026 22359
2752000	527 2042 3032 3164 5667 11679 12243 15820 17958 22179 22505 26728 27906
2768250	23421
2771250	255 476 480 789 1494 2963 4641 7311 7560 8838 14360 16609 22359 22567 23284 24942 25331 25948 26314 26722 29099 29490
2788750	2410 2898 6918 7096 8842 10329 11176 11431 13274 17747 18515 24274 29084
2807500	1253 7314 7552 10593 11329 12512 14515 19149 20585 27117 29203
2808500	12394 25372
2823250	2610 25329
2852250	2251 4647 11682 14261 21706
2870250	7096 8327 12964 14020 17606 19431 23284 29363
2874500	2257 3047 4172 7323 7386 7868 7910 14914 19422 28059 28370
2882750	4452
2891500	255 819 2257 3627 8027 14580 21539 26722
2920750	2160 5655 12068 13278 14119 15478 16302 21862 22359 22400 23538 29490
2921750	143 6438 11176 11201 11670 13888 14182 20184 25272 25733 29547
2940000	2683 11767 12168 14580 15935 19835 24486 24519 25260 26722 29490
2968250	12220 14273 16463 21110
2975500	5086 6143 7868 8978 14902 15934 16406 16939 19745 21865
2988000	12132 12606 22482
3009000	2033 5627 7230 7868 8724 10604 11000 11280 12327 12964 13450 14695 15019 15138 17732 19014 21657 21840 22393 23623 24869 27117 27906 28347 28411
3010000	4220
3014750	1147 2024 2353 3228 7868 13471 18558
3031750	215 679 3228 4949 6114 6908 7061 7105 7323 7567 8689 11176 11781 12977 16110 16406 17060 18388 18730 21919 23214 23604 23774 27501 28391 28924
3035250	993 11080 11196 14020
3054250	3627 5448 11931 23108
3089500	1917
3114000	2655 5429 6828 8689 11345 13112 13135 15259 20182 20536 21092 21110 21916 23928
3148500	3627 4762 6908 7059 7620 8327 8662 8689 12795 16217 18624 19796 25793 28561
3149000	9486 9817 13162 18964 24503 29008
3211250	7173 11076 12431 16110
3216500	2963 6617 8028 18697 21501 24225 26121 27168 27198 27242 28992
3245250	18730
3249250	1237 7278 7868 17275 24978 26394
3266750	3168 5416 12220 26318
3282250	11857 19126
3293750	26523
3304500	679 1392 3804 4931 8219 8689 11022 11080 13554 17228 22269 24461 25169
3310750	3627 8689 11328 14952 16550 23774 25086 26298 26722
3312500	19993
3317500	679 1501 8261 9111 16836 27514
3326250	4163 9389 13450
3344750	1771 2771 3313 3329 5015 6985 8805 11022 11078 12220 14020 17748 17958 20579 21110 25488 27427 28435 28463 28524 29099
3350250	1672 3384 3740 5779 12220 14413 18736 19177 25420 28425
3363000	3627 15315 18868 24158
3396250	4953
3404000	3627 22246 28653
3405000	4389
3511000	13020 14020 29203
3520000	155 1700 8508 9563 14020 17055 18829 22058 23409 27927 28065
3524750	4491 4808 15065 17920 26871
3549000	5184 5285 5957 12395 14261
3573750	11670 12394 25260
3581250	3723 5848 12512 22126
3588500	1831 12329 12352 18024 20846 21336 24598 25260 29095
3590000	1776 7567 9922 11694 28924
3592750	5836 29547
3625250	5625 16085 17327 21110 21372
3644250	3723 4381 8637 10584 15142 16406 17781 18024 22425
3675000	1565 7297 11635 13779 14292 15024 25488
3684750	1831
3719250	125 3362 4960 18624 25631
3723750	1831 2655 4078 13247 14020 21672
3742000	4078 13020 20846
3751500	20300
3787750	2610 19458 26969
3795000	12352 24601 26127 29099
3799500	1721 6539 21768
3846250	11679 12352 14182 15584 23143 25380 27371 27840
3849750	9549
3861500	7868
3895750	12475 12606 12933
3903500	1392 15138 27609 28605
3913250	3626 5845 8409 8689 9230 9242 9948 10136 13240 14020 22380
3952000	2128 3196 3627 3723 4648 5474 6864 12220 13998 16550 21844 22380 25372 25669 25917 29099
3954500	931 12162 15584 18292 26315
3963750	251 3590 4949 7096 7356 10381 11176 12977 13020 14020 19014 21067 23662 26972
3977750	1461 21869 23273
3981750	1831 6520 8717 14887 16082 19928 25386 27791
4004500	624 1831 5211 18281 19686
4035250	26633
4037500	14523 26614
4047000	3983 7105 7624 8943 17945 20551 29446
4059500	3857 7868 8166 9549 12159 14120 15089 16463 16540 24196 28465 29099
4063000	19974
4073250	7868 9946 12792 13592 17153 27415
4102750	19149 20585 21787 26843
4115500	6731 14470
4133750	1831 9919 14451 15159 20127 25372 27638
4153000	5330 11080 11431 14942 17835 21865 22621 26523
4184250	241 647 4949 8082 8565 10788 11196 12220 14020 15315 16550 26716 27371 28710
4186500	7105
4189500	2251 5912
4193750	17959 21657 24296 24929
4195500	9802 14159 15315 18097 22246
4215750	3760 11060 11391 15302 21914
4256000	2059 3324 13883 15661 17647 17771 27791
4256500	2410 4694
4257000	4571 11176 15089 23475 27625
4259500	4949 5336 6951 11018 11176 15019 15315 17725 18805 26722 29099
4304250	679
4317250	15159 21110
4336750	16463 20846
4370750	1666 2655 3723 7168 21110 23628
4376250	8689 15631 19379 19993 21225 27407 27637
4378500	22947
4399750	6148 23207
4423500	8643 11543 24193
4454500	3723 15019 15138 21071 25830 27117 28653
4475750	259 547 679 2227 3627 3719 4949 6497 7856 7988 8149 8689 11396 11612 12068 13390 13592 15584 15934 16754 17945 19113 20411 21092 21110 21796 21838 22840 23774 25488 26267
4503500	11936 24193
4547500	8257
4557250	19962
4625750	1428 3723 4939 6328 9838 10570 10840 11157 14482 15446 16836 17882 17945 18032 22321 24471 29197
4631250	5184 7868 27052 29099
4658500	679 1670 16463 17453 18075 21110 24196 25960
4680000	16463 25372
4712250	2963 20902
4716750	2963 4324 8511 13757 29202
4770500	2610 7335 9165 10404 12220 12394 13554 14020 15315 18433 20297 22317 24196 24869 25029 27092 27191 29214
4782250	679 1481 5724 9658 10778 12142 27791
4809000	22211
4809750	679 1831 23884
4814750	679 7868 25135
4844000	7868 11176 15138 27396
4850000	614 1428 4794 11605 12512 14678
4852000	282 7868 21110 29146
4852500	911 9563 24541
4853750	19955 25596
4876750	143 949 2945 4080 7868 9838 11080 11378 11431 12394 14150 19496 20536 21950
4880250	19217 20846
4895250	1335 11638 16624 19166 24541
4902250	4709 14360
4907500	24430
4921000	8689 15534 24015
4922750	2669 7340 14120 18013 18465 25733
4956000	2042 13450
4963500	4078 13240 13830 15538 16572 21092 21110 22489 25372 29203
4967250	7868 28391
5011500	1756 1831 4078 7059 7354 11196 11679 13749 16463 20180 21847 22280 22489 23779 26523 27092 29203
5012750	1335 3393 5043 5053 8799 10893 11196 13020 14469 29473
5024500	3228 7105 8439 10106 12168 12220 12394 12977 13779 13888 14265 16550 17748 18805 20747 21110 24601 25029 26378 29084
5034000	7465 10584 12220
5037000	679 2382 2945 5896 6828 7354 7868 12055 14590 14796 15639 20648 21283 21838 23621 24960 26722 27508 27791
5052000	7868
5059000	16668
5078750	554 679 6672 7096 7260 7465 9549 10329 11080 14596 20484 21110 23071 25329 25669 26665 26705
5108000	647 2683 4254 6672 11080 11793 14020 14580 22547
5110750	251 1004 1739 3324 7096 8414 11176 22400 25793 26114
5139250	11080
5143250	1280 9210 9563 14482 17401 20411 21110
5155750	1533 2999 6191 11969 12453 14482 14661 15018 18024 18805 22505 25488
5170500	6096 7868 18730
5199750	679 10868
5220750	8689 13793 25240 26216 28438
5226250	4078 8689 10329 14020 15831 19155 24669 24871
5226500	3627
5238000	527 3361 8090 13450 14580 15018 16406 21833 24385 29099
5239500	318 1979 14153 18353 21110 23407 23928
5248750	15086 23623 27035 28924
5254500	3313 4336 5712 6348 6546 7708 7868 9317 12717 14531 15478 17020 18611 20300 21672 22043 22400 24306 24601 24929 25488 25618 28391
5256500	614 12165 20679
5264500	1642 5470 12220 12394 14261 16965 17945 19038 19262 22547 26420 27508
5279750	2368 3228 4795 10151 27435
5292000	7184 11670 21672 23779
5293250	679 3995 12220 15672 22583
5336750	11000 12352
5354000	10948 20180
5407750	6352 11080 12737 16373 25424 25676 26480 29084 29099
5440500	11080 17945 25272
5440750	9838 11052 12168 12883 19862 20045 25029 27210
5467250	1822 21110
5491500	1691 2729 4544 11032 13390 16939 20620 20803 25212 25989
5522250	679 2257 8689 8739 12883 21672 25260
5539250	155 3935 7868 8689 13179 14630 18231 18628 24258 25207
5642000	2257 3723 4892 4949 10840 11176 12512 14318 21672 24598 25424 27272 27683 29084
5654000	528 4571 5896 20417 23861
5655250	239 3285 3702 4338 4544 4571 7427 7743 9340 9563 11196 11396 11624 13853 14020 14048 15018 16406 20047 20411 23338 26031
5693000	2655 14020 21899 22916
5697750	476 21110 23273 27791
5726500	949 4300 10059 11080 13779 14020 14470 17072 22280 22731 23465 25372 25733 28410
5742000	16716 19523 22307 25261 25830 29465
5751500	1392 2353 3228 5336 6199 6348 11679 12977 19680 21094 25488
5754500	4014 9549 14020 14784 15423 20751 28752
5769750	143 6352 6617 16818 21869 24503
5780000	262 539 622 2173 3723 5094 5705 8313 9340 10058 11022 11431 15471 15811 16529 17061 17214 18515 19523 20180 20724 21071 21092 24274 25830 26308 26665 26744 27257 27906 28885 29364 29418
5812000	2683 17641 19993 20506
5828250	599 4808 16979
5847500	8978 17995 27458 28504
5865750	57 911 1446 1681 2872 3145 3228 4171 4238 7868 9462 9745 10268 11196 11652 21283 22234 22505 24016 25060 26297 27544 28177 28616 28937 29331
5898500	374 26722 28465
5899750	11679 12220
5901250	1010 7262 11073 11330 12606 14575 18730 18937 19277 22482
5906250	3047 20529
5910250	937 26605
5915250	2367 15138
5952250	5067 5094 6827
5959000	251 4078 6672 8327 11328 13688 13888 14153 29203
5962750	2683 5151 5803 9640 16800 24196
5968250	4078 11196 13097 16406 26516
6003750	647 2033 4750 4949 5053 6680 6934 7737 7868 8792 10726 12285 15414 27625
6061250	679 943 3308 4949 5670 11176 14261 14552 23829 29076 29203
6099250	13244 25372
6126750	15019 24977 25117 25169
6150750	2655 2963 4510 10014 11330 15831 17429 27795 28184
6155250	4059 4220 5015 14020 15645 18180 22235
6172000	24704
6234000	4220 9021 12438 16463 17020 19875 21372 23683 26699
6247250	2739 2942 3686 4571 7600 11670 13793 15814 16918 18874 19615 21334 22680 22736 25618 28626 28631
6257000	3740 22749 23563
6258500	1432 12068 20471
6264750	1415
6272000	2803 6080 12055 17400 20180 26451 29103
6301250	574 7868 11543 13209 14942 23232 25596 25758 25792 28687 29547
6334000	9413
6380000	28425
6400000	2452 2600 3313 9567 15258 15672 18712 19381
6412250	7260 13354 15159
6412750	3719 14580 23632 25092
6458250	7692 21581 22280 23475 27205
6497000	647 11923 20747 20902
6515500	6319 8662 18235 21657 23340 24015
6564500	251 4949 7105 7868 11176 11196 11328 11612 11679 12220 12637 12977 13494 14902 15298 15639 15805 16110 16406 18730 20658 21672 23604 25092 29095
6571000	1773 4254 6319 7827 11687 12162 12252 13430 18879 20626 22393 22877 25631 27543
6571750	993 5661 6401 14580 16540 17706 20158
6572500	8311 29099
6619500	3627 7955 11465 21067 21110
6654750	14261
6683750	2655 2826 4078 4731 4939 5267 8996 10169 14119 14818 15446 17491 17945 24562 24977 25770 26619 27204 28788 29203 29551
6694750	679 1461 10329 12352 14020 18075 18730 20127 21672 22393 24196
6700250	7957 9549 11578 18575 23134
6713250	143 1758 2367 2945 8717 11857 15639 24344 24541 27540
6751750	3658 13737 26699
6754250	17945
6766250	599 6988 9109 12285 22126 25372 27186 29203
6780500	1438 10893 12754 19394
6807250	679 4078 5529 5712 10329 10646 11983 13390 14261 14580 15192 19973 21110 22393 25372
6848000	23622 24601 26619
6848750	264 3555 7070 8689 12160 14406 20343 21336
6849750	2199 2655 3937 4938 6290 19796 23556 25372
6852750	2963 4949 7208 7822 13888 26619 27906
6872750	20393
6874250	155 647 2683 11080 11628 12168 12747 13483 16603 20648 21503 26754 28410
6897000	2783 4052 4162 7626 13431 16463 18544 23223 24177
6900500	6805 21659
6904000	642 5267 9111
6921750	8193 19197 19458 29497
6957500	1065 6980 7552 12606 12754 13793 15534 16722 19615 22029 23861 24576 24898
6996000	6255 12165 13754 18213 27198
6998500	201 3627 8689 11687 11983 24015 29547
7002750	1831
7003500	11196 14150 25090
7016500	10616 27407
7034000	3850 9341 10514 11776 20937 26829 27153 29203
7103000	4039 5574 11080 11465 12586 13118 13737 14071 15019 15423 16488 18741 23662
7116750	11196 14930
7143250	637 1228 2771 5557 11849 21813 22087 22366 24281 26114
7149500	20645
7163250	4571 8148 10329 12943 17060 17748 18791 18805 23604 24385 26595 29099
7184500	527 2899 7221 7868 8278 10193 21533 21865 24541
7190750	1538 3350 9413 14526 27791
7218000	1731 2257 2421 7096 10702 12220 12977 20955 22317 22556 24669 26619 29034
7269250	26180
7269750	13354 19475
7306250	2249 2655 2669 4691 17676 17747 19973 21110 22329 22359 24379
7322250	23861
7367000	143 504 4918 13607 15584 16540 18025 20297 21336 26699
7375000	20184 25309
7405250	17431
7435500	7975 14261
7445000	18075
7450000	2872 7868 14261
7476250	6828 13873 14415 15019 16362 23662 24907
7513250	1756 4078 7692 9301 16463 23203 25372 26545 27544 29153 29203
7545250	11679 29099
